id,rle_mask
d502c7113a,76 18 176 20 276 22 377 22 478 22 578 23 679 23 779 24 880 23 980 24 1081 24 1182 24 1282 25 1383 25 1484 25 1585 25 1686 24 1787 24 1888 24 1989 24 2090 24 2191 24 2292 24 2392 24 2493 24 2593 25 2694 26 2795 26 2896 26 2997 26 3098 26 3199 26 3300 26 3401 26 3502 26 3603 26 3704 26 3804 27 3905 27 4006 27 4107 26 4208 26 4310 25 4411 25 4513 23 4614 23 4716 22 4817 21 4919 19 5020 18 5121 17 5222 16 5323 16 5424 14 5525 11 5626 9 5727 8 5828 7 5929 7 6030 7 6131 7 6232 6 6334 4 6437 1
cd81de3128,
1817464894,
2265b53f82,
23a4cc9225,2235 2 2333 8 2434 10 2534 11 2634 13 2734 14 2833 20 2933 23 3032 27 3132 30 3233 31 3334 33 3435 34 3536 35 3637 35 3738 36 3839 37 3940 38 4041 40 4142 41 4243 43 4344 46 4445 48 4546 50 4647 52 4748 53 4849 55 4950 56 5051 58 5152 61 5253 64 5354 68 5455 69 5556 69 5657 70 5758 70 5859 70 5960 69 6061 69 6162 66 6263 64 6364 62 6465 60 6566 57 6667 55 6768 52 6869 50 6970 48 7071 47 7172 46 7273 46 7374 46 7475 45 7576 44 7677 42 7778 41 7879 41 7980 40 8081 40 8182 39 8283 37 8384 36 8485 35 8586 33 8688 8 8699 8 8717 2
6b387438d4,4388 7 4487 13 4586 18 4686 23 4786 35 4887 49 4988 55 5089 62 5191 62 5294 60 5395 60 5495 61 5596 61 5697 61 5798 61 5900 60 6001 60 6103 59 6205 58 6307 57 6409 56 6512 54 6615 52 6719 6 6732 36 6835 34 6937 33 7039 32 7141 31 7242 31 7343 31 7444 31 7545 31 7646 31 7747 31 7848 31 7950 30 8051 30 8152 30 8254 29 8355 29 8456 29 8557 29 8659 28 8759 29 8860 29 8961 29 9061 30 9162 30 9263 30 9365 29 9466 29 9568 28 9670 27 9771 27 9872 27 9973 27 10074 27 10175 27
89381f766c,5113 5 5205 30 5297 48 5390 63 5487 69 5584 73 5683 75 5782 77 5881 79 5979 82 6072 90 6169 94 6268 96 6367 98 6466 3736
15966e1968,3532 3 3632 5 3731 7 3831 8 3932 8 4032 9 4132 10 4232 11 4333 11 4434 11 4535 11 4635 12 4736 12 4836 13 4936 14 5036 15 5136 16 5237 16 5337 17 5438 17 5538 18 5639 18 5740 18 5841 18 5942 18 6044 17 6145 17 6246 17 6347 17 6448 17 6549 17 6650 17 6751 17 6853 16 6954 16 7055 16 7157 15 7258 15 7360 14 7462 13 7564 12 7665 12 7767 11 7868 11 7970 10 8071 10 8173 9 8275 8 8377 7 8480 5 8583 3 8685 2
bcfddc1da8,
0ff0988d7e,1 9797 9801 98 9905 95 10008 93 10110 92
9769ec0011,
2180e2610f,
27352bee07,
fdc2d50f42,1 5150 5152 99 5253 98 5354 97 5455 96 5556 96 5657 96 5758 96 5859 96 5960 96 6061 96 6162 97 6263 98 6364 99 6465 100 6566 1615 8182 99 8283 98 8384 97 8485 97 8586 97 8687 96 8788 96 8889 95 8990 95 9091 94 9192 94 9293 93 9394 93 9495 92 9596 89 9697 88 9798 87 9899 84 10000 83 10101 82
7eeebb8145,1 10201
c7a2535ee6,6198 4 6297 11 6398 13 6498 19 6599 20 6647 3 6699 19 6745 8 6800 20 6830 4 6844 11 6901 28 6931 5 6937 2 6943 12 7001 30 7033 4 7039 4 7045 3 7049 8 7061 3 7068 2 7099 59 7162 4 7169 2 7188 9 7198 47 7251 5 7262 7 7270 2 7283 57 7342 2 7350 9 7363 11 7380 62 7450 25 7478 66 7549 27 7577 100 7678 2003 9684 96 9786 94 9888 90 9989 91 10089 87 10190 12
be234bafbf,
e995d7343b,
2ea0b129a3,7376 3 7476 6 7576 8 7677 10 7778 11 7879 12 7980 13 8081 13 8182 14 8283 15 8384 15 8485 16 8586 17 8687 17 8788 18 8889 18 8990 20 9091 21 9192 23 9293 24 9394 25 9495 26 9596 27 9697 27 9798 27 9899 28 10000 29 10101 28
c2bcde700c,
ade51acc52,
013e4e716a,
d2dcce97b1,
f6b8bf64b4,
47fec2abbd,23 79 124 79 226 78 328 77 430 76 534 73 638 70 742 67 847 63 953 58 1056 56 1161 52 1263 51 1366 49 1469 47 1571 46 1673 45 1775 44 1877 43 1979 42 2082 40 2184 39 2286 38 2388 37 2491 35 2593 34 2695 33 2797 32 2900 30 3002 29 3104 28 3206 27 3308 26 3410 25 3512 24 3614 23 3715 23 3817 22 3918 22 4020 21 4121 21 4223 20 4325 19 4426 19 4527 19 4628 19 4729 19 4830 19 4931 19 5032 19 5133 19 5233 20 5334 20 5435 20 5536 20 5637 20 5737 21 5838 21 5939 21 6040 21 6141 21 6242 21 6343 21 6444 21 6546 20 6647 20 6748 20 6849 20 6951 19 7052 19 7154 18 7255 18 7356 18 7457 18 7558 18 7659 18 7760 18 7861 18 7962 18 8063 18 8164 18 8264 19 8365 19 8466 19 8566 20 8666 21 8767 21 8867 22 8967 23 9068 23 9169 23 9270 23 9371 23 9472 23 9572 24 9673 24 9774 24 9875 24 9976 24 10077 24 10178 24
a2a2ec508b,1 1818 1821 99 1924 97 2027 95 2130 93 2233 91 2336 89 2437 89 2539 88 2640 88 2742 87 2843 87 2944 87 3046 86 3147 86 3248 86 3350 85 3452 84 3553 84 3655 83 3757 82 3859 81 3960 81 4061 81 4163 80 4264 80 4365 80 4465 81 4566 81 4667 81 4768 81 4869 81 4971 80 5072 80 5172 81 5273 81 5373 82 5474 82 5574 83 5674 84 5774 85 5874 86 5975 86 6075 87 6176 87 6275 89 6374 91 6474 92 6575 92 6675 93 6776 93 6876 94 6977 94 7077 95 7177 96 7276 98 7375 1918 9294 100 9397 98 9499 97 9601 96 9703 95 9805 94 9906 94 10008 93 10109 93
51141fa392,1 46 102 47 203 47 304 47 405 47 506 47 607 46 708 46 809 46 910 45 1011 45 1112 45 1213 44 1314 43 1415 42 1516 40 1617 37 1718 17 1819 14 1920 13 2021 11 2122 11 2223 10 2324 9 2425 8 2526 7 2628 5 2729 4
d7ecb1e319,1 17 102 18 203 18 304 19 405 20 506 20 607 21 708 21 809 21 910 21 1011 22 1112 22 1213 22 1314 22 1415 23 1516 23 1617 23 1718 24 1819 24 1920 24 2021 24 2122 25 2223 25 2324 26 2425 26 2526 27 2627 27 2728 27 2829 28 2930 28 3031 28 3132 29 3233 29 3334 30 3435 30 3536 30 3637 31 3738 31 3839 31 3940 31 4041 31 4142 31 4243 31 4344 31 4445 31 4546 31 4647 31 4748 31 4849 31 4950 31 5051 32 5152 32 5253 33 5354 35 5455 39 5556 42 5657 44 5758 46 5859 48 5960 50 6061 53 6162 55 6263 58 6364 59 6465 61 6566 63 6667 64 6768 65 6869 66 6970 67 7071 68 7172 68 7273 69 7374 69 7475 70 7576 70 7677 71 7778 71 7879 71 7980 72 8081 72 8182 72 8283 72 8384 72 8485 73 8586 73 8687 73 8788 73 8889 73 8990 73 9091 73 9192 74 9293 74 9394 74 9495 74 9596 74 9698 2 9710 61 9813 58 9915 57 10017 56 10119 55
8c666c6eca,50 52 150 53 252 52 353 52 455 51 556 51 657 51 758 51 860 50 961 50 1063 49 1164 49 1265 49 1367 48 1469 47 1570 47 1672 46 1773 46 1875 45 1977 44 2079 43 2180 43 2282 42 2384 41 2486 40 2587 40 2688 40 2788 41 2889 41 2989 42 3090 42 3191 42 3292 42 3393 42 3494 42 3596 41 3697 41 3798 41 3900 40 4002 39 4105 37 4208 35 4310 34 4412 33 4514 32 4615 32 4717 31 4819 30 4922 28 5024 27 5126 26 5227 26 5329 25 5430 25 5532 24 5634 23 5736 22 5838 21 5939 20 6041 17 6143 14 6245 12 6347 9 6449 7 6550 6 6652 4 6755 1
1bbf1cdaba,71 31 171 32 272 32 372 33 472 34 570 37 668 40 768 41 868 42 968 43 1069 43 1169 44 1270 44 1371 44 1470 46 1546 15 1568 49 1645 73 1745 74 1846 74 1946 75 2047 75 2148 75 2249 75 2349 76 2450 76 2551 76 2653 75 2755 74 2857 13 2878 52 2958 10 2979 52 3059 11 3080 52 3161 10 3182 51 3264 7 3283 51 3386 49 3515 21 3624 8 3635 1
17111dba6b,
d7d6a4e742,5355 4 5456 5 5557 6 5657 8 5758 9 5770 3 5859 10 5870 4 5875 1 5881 4 5960 24 5986 2 6037 11 6061 29 6098 1 6136 16 6162 30 6195 7 6210 5 6235 21 6263 40 6310 8 6328 1 6335 28 6364 39 6408 23 6433 31 6465 3737
290510ddab,1 2929 2931 59 2993 38 3033 56 3103 29 3139 48 3207 26 3243 44 3309 25 3351 22 3377 8 3413 4 3423 12 3455 7 3466 7 3525 11 3558 2 3626 11 3727 11 3829 9
b26035f279,2326 1 2425 7 2526 9 2627 11 2728 13 2829 15 2930 17 3031 19 3132 22 3233 24 3334 26 3435 28 3536 29 3637 31 3738 32 3839 33 3940 35 4041 36 4142 37 4243 38 4344 39 4445 40 4546 41 4647 42 4748 43 4849 44 4950 45 5051 46 5152 47 5253 48 5354 49 5455 49 5556 50 5657 50 5758 51 5859 51 5960 51 6061 51 6162 51 6263 51 6364 51 6465 51 6566 52 6667 52 6768 52 6869 52 6970 52 7071 52 7172 52 7273 52 7374 53 7475 53 7576 53 7677 53 7778 53 7879 53 7980 53 8081 53 8182 53 8283 53 8384 53 8485 53 8586 53 8687 54 8788 54 8889 54 8990 55 9091 55 9192 56 9293 56 9394 57 9495 57 9596 58 9697 58 9798 58 9899 59 10000 59 10101 59
7f196f6711,41 61 142 61 243 61 344 61 446 60 547 60 648 60 750 59 851 59 952 59 1054 58 1155 58 1257 57 1358 57 1460 56 1561 56 1663 55 1764 55 1865 55 1967 54 2068 54 2169 54 2271 53 2372 53 2473 53 2575 52 2676 52 2778 51 2879 51 2980 51 3081 51 3182 51 3282 52 3382 53 3482 54 3582 55 3681 57 3780 59 3880 60 3979 62 4078 64 4177 66 4277 67 4376 69 4475 71 4575 72 4675 73 4775 74 4875 75 4975 76 5076 76 5176 77 5276 78 5377 78 5477 79 5578 79 5679 79 5780 79 5881 79 5982 79 6082 80 6183 80 6284 80 6385 80 6486 80 6587 80 6687 81 6788 81 6889 81 6990 81 7090 82 7191 82 7292 82 7393 82 7494 82 7595 82 7696 82 7797 82 7898 82 7999 82 8100 82 8202 81 8303 81 8404 81 8505 81 8605 82 8706 82 8806 83 8907 83 9007 84 9108 84 9208 85 9309 85 9410 85 9510 86 9611 86 9712 86 9813 86 9914 86 10015 86 10117 85
40a6d01026,1 44 102 45 203 45 304 45 405 46 506 46 607 46 708 47 805 3 809 49 898 11 910 54 966 6 987 23 1011 61 1082 90 1178 7912 9091 96 9190 1 9192 95 9293 95 9394 94 9495 94 9596 91 9697 91 9798 90 9899 90 10000 91 10101 89
25fcf14778,
68b94c24d5,
1ee2156eb1,
3e9fee1df1,1 94 102 96 203 94 304 93 405 94 506 95 607 95 708 96 809 79 891 13 910 78 999 6 1011 77 1101 5 1113 4 1120 68 1201 6 1214 1 1222 68 1302 6 1328 64 1403 6 1428 65 1504 6 1529 65 1606 5 1636 59 1708 3 1738 43 1782 3 1787 8 1840 39 1889 6 1942 4 1947 8 1957 22 1991 4 2045 10 2059 21 2150 2 2161 19 2263 9 2275 4 2365 2 2368 1 5040 5 5051 3 5140 6 5150 1 5152 5 5234 13 5251 1 5253 6 5334 15 5352 1 5354 8 5433 33 5534 33 5576 2 5609 4 5634 33 5675 4 5710 4 5724 4 5731 39 5774 8 5808 6 5824 5 5831 55 5904 16 5925 68 6001 94 6097 3 6101 4101
aa5bb9e3ef,1511 4 1607 10 1704 14 1797 22 1891 29 1989 32 2088 34 2186 37 2285 39 2375 50 2474 52 2573 54 2672 56 2772 57 2872 58 2973 58 3073 59 3175 58 3276 58 3377 58 3479 57 3581 56 3689 49 3804 35 3910 30 4016 25 4121 21 4231 12 4335 9 4440 5
7edef17361,1 74 102 74 203 74 304 75 405 76 506 77 607 78 708 79 809 80 910 80 1011 81 1112 81 1213 81 1314 81 1415 81 1516 81 1617 81 1718 80 1819 79 1920 78 2021 76 2122 76 2223 75 2324 75 2425 75 2526 75 2627 75 2728 75 2829 76 2930 76 3031 77 3132 78 3233 78 3334 79 3435 79 3536 80 3637 80 3738 80 3839 81 3940 81 4041 81 4142 81 4243 81 4344 81 4445 82 4546 82 4647 82 4748 81 4849 81 4950 81 5051 81 5152 80 5253 80 5354 79 5455 79 5556 79 5657 78 5758 78 5859 78 5960 79 6061 79 6162 80 6263 81 6364 82 6465 83 6566 84 6667 85 6768 86 6869 88 6970 89 7071 91 7172 93 7273 94 7374 95 7475 97 7576 99 7677 2525
b7e9aeb1f1,1 9190 9192 96 9293 92 9394 89 9495 86 9596 83 9697 81 9798 80 9899 79 10000 78 10101 78
e220abe8b0,
eaef4c3a5a,
2570a7d454,2527 4 2627 7 2728 7 2829 8 2930 9 3031 9 3132 10 3233 10 3334 11 3435 11 3536 12 3637 12 3738 13 3839 13 3940 14 4041 15 4142 16 4243 17 4344 17 4445 18 4546 20 4647 21 4748 22 4849 23 4950 23 5051 24 5152 26 5253 28 5354 30 5455 31 5556 32 5657 34 5758 34 5859 35 5960 36 6061 37 6162 38 6263 39 6364 40 6465 41 6566 42 6667 43 6768 43 6869 44 6970 44 7071 44 7172 45 7273 45 7374 45 7475 45 7576 45 7677 46 7778 46 7879 48 7980 50 8081 51 8182 52 8283 53 8384 54 8485 55 8586 57 8687 58 8788 59 8889 60 8990 61 9091 62 9192 63 9293 63 9394 64 9495 64 9596 65 9697 65 9798 65 9899 66 10000 67 10101 67
e484db5a63,1 5050 5052 100 5153 4 5160 93 5263 91 5364 91 5465 91 5567 90 5668 90 5771 88 5872 88 5973 88 6077 85 6182 81 6287 77 6390 75 6493 7 6503 63 6606 56 6664 2 6720 8 6733 5 6743 10 6756 7 6765 2 6826 3 6846 5 6857 7 6867 1 6948 4 6958 6
b20787e2e7,4322 3 4421 7 4521 9 4621 10 4721 12 4821 13 4921 14 5021 15 5121 16 5221 17 5322 17 5422 17 5522 18 5622 20 5723 19 5823 20 5923 21 6022 23 6122 23 6222 24 6322 25 6422 25 6521 27 6621 28 6720 29 6819 31 6918 32 7017 34 7116 35 7215 37 7314 38 7413 40 7512 41 7612 42 7711 43 7811 43 7910 45 8010 45 8109 47 8209 47 8308 49 8407 50 8507 50 8607 50 8706 51 8806 52 8906 52 9006 52 9105 53 9206 52 9305 53 9405 53 9503 55 9603 55 9703 55 9804 54 9904 54 10005 53 10107 52
7a82502124,
ed01a305c2,8529 8 8625 18 8720 31 8819 39 8919 44 9019 50 9119 72 9219 74 9319 75 9420 75 9520 76 9621 76 9722 76 9824 75 9926 74 10027 74 10129 73
81ab5dc2d6,68 34 169 34 270 34 371 34 473 33 574 33 675 33 776 33 878 32 980 31 1082 30 1185 28 1287 27 1389 26 1491 25 1593 24 1695 23 1797 22 1899 21 2001 20 2103 19 2204 19 2305 19 2407 18 2508 18 2609 18 2710 18 2811 18 2912 18 3013 18 3115 17 3216 17 3317 17 3418 17 3519 17 3620 17 3720 18 3821 18 3922 18 4023 18 4123 19 4224 19 4324 20 4425 20 4525 21 4624 23 4724 24 4824 25 4924 26 5024 27 5124 28 5224 29 5323 31 5423 32 5522 34 5621 36 5721 37 5820 39 5920 40 6020 41 6120 42 6219 44 6319 45 6419 46 6519 47 6619 48 6719 49 6820 49 6920 50 7020 51 7120 52 7220 53 7320 54 7421 54 7521 55 7622 55 7722 56 7822 57 7923 57 8023 58 8124 58 8224 59 8325 59 8426 59 8526 60 8627 60 8727 61 8828 61 8929 61 9029 62 9130 62 9231 62 9331 63 9432 63 9534 62 9635 62 9736 62 9837 62 9938 62 10040 61 10141 61
d9076d4917,1 6161 6163 100 6266 98 6368 97 6470 96 6571 96 6673 95 6774 95 6876 94 6979 92 7081 91 7184 89 7287 87 7389 86 7490 86 7592 85 7694 84 7796 83 7897 83 7999 82 8100 82 8201 82 8302 82 8403 82 8504 82 8605 82 8706 82 8807 82 8908 82 9010 81 9112 80 9214 79 9316 78 9418 77 9522 74 9624 73 9727 71 9829 70 9930 70 10032 69 10134 68
8011d054e7,70 15 170 20 272 18 373 18 475 16 579 13 683 9 789 1
9eeb6f090f,13 89 114 89 215 89 316 89 419 87 521 86 622 86 724 85 826 84 927 84 1029 83 1130 83 1232 82 1333 82 1435 81 1537 80 1639 79 1741 78 1843 77 1945 76 2047 75 2149 74 2251 73 2352 73 2454 72 2555 72 2656 72 2757 72 2858 72 2959 72 3061 71 3163 70 3264 70 3366 69 3467 69 3569 68 3671 67 3773 66 3874 66 3976 65 4077 65 4178 65 4279 65 4379 66 4480 66 4580 67 4681 67 4781 68 4882 68 4983 68 5083 69 5184 69 5284 70 5384 71 5484 72 5585 72 5686 72 5786 73 5887 73 5988 73 6089 73 6190 73 6291 73 6393 72 6495 71 6596 71 6697 71 6799 70 6900 70 7002 69 7104 68 7206 67 7308 66 7409 66 7510 66 7611 66 7712 66 7812 67 7913 67 8015 66 8116 66 8217 66 8318 66 8420 65 8521 65 8623 64 8724 64 8826 63 8927 63 9029 62 9130 62 9231 62 9332 62 9433 62 9534 62 9635 62 9735 63 9836 63 9937 63 10038 63 10139 63
87114ddd92,2 80 103 81 204 82 306 80 408 80 510 80 612 81 714 81 815 81 917 81 1018 82 1120 82 1211 1 1221 85 1311 2 1323 92 1424 92 1526 91 1628 90 1731 88 1833 87 1935 86 2037 85 2139 84 2240 84 2341 84 2443 83 2544 83 2645 83 2746 83 2848 82 2949 82 3051 81 3153 80 3255 79 3357 78 3459 77 3561 76 3663 75 3765 74 3866 74 3968 73 4070 72 4171 72 4272 72 4373 72 4474 72 4575 72 4676 72 4777 72 4878 72 4979 72 5080 72 5182 71 5283 71 5385 70 5486 70 5588 69 5690 68 5792 67 5894 66 5996 65 6098 64 6200 63 6302 62 6405 60 6507 59 6609 58 6710 58 6812 57 6913 57 7015 56 7116 56 7217 56 7319 55 7420 55 7522 54 7623 54 7724 54 7826 53 7927 53 8029 52 8130 52 8232 51 8333 51 8435 50 8536 50 8638 49 8739 49 8840 49 8941 49 9042 49 9143 49 9244 49 9345 49 9446 49 9547 49 9648 49 9748 50 9849 50 9950 50 10052 49 10153 49
fdbe0275bd,6 96 107 96 208 96 309 96 411 95 513 94 614 94 716 93 817 93 919 92 1021 91 1123 90 1225 89 1328 87 1430 86 1533 84 1636 82 1738 81 1841 79 1943 78 2046 76 2149 74 2252 72 2355 70 2458 68 2560 67 2663 65 2766 63 2869 61 2972 59 3074 58 3177 56 3280 54 3383 52 3485 51 3588 49 3690 48 3792 47 3893 47 3994 47 4095 47 4197 46 4299 45 4401 44 4503 43 4605 42 4708 40 4809 40 4911 39 5013 38 5115 37 5217 36 5319 35 5420 35 5522 34 5623 34 5725 33 5826 33 5927 33 6028 33 6130 32 6231 32 6332 32 6433 32 6534 32 6635 32 6736 32 6837 32 6938 32 7039 32 7140 32 7241 32 7341 33 7441 34 7542 34 7642 35 7742 36 7842 37 7943 37 8042 39 8142 40 8243 40 8344 40 8445 40 8546 40 8649 38 8750 38 8852 37 8953 37 9054 37 9154 38 9255 38 9356 38 9456 39 9556 40 9656 41 9756 42 9856 43 9957 43 10058 43 10159 43
175804ae16,1 42 102 43 203 43 304 43 405 42 506 42 607 41 708 40 809 38 910 36 1011 35 1112 34 1213 33 1314 32 1415 31 1516 30 1617 30 1718 29 1819 28 1920 28 2021 27 2122 26 2223 26 2324 25 2425 24 2526 24 2627 23 2728 22 2829 21 2930 21 3031 20 3132 20 3233 19 3334 19 3435 19 3536 19 3637 19 3738 19 3839 19 3940 20 4041 20 4142 20 4243 21 4344 21 4445 22 4546 22 4647 23 4748 23 4849 23 4950 24 5051 24 5152 24 5253 24 5354 24 5455 24 5556 24 5657 23 5758 23 5859 23 5960 23 6061 22 6162 22 6263 22 6364 22 6465 21 6566 21 6667 20 6768 19 6869 18 6970 17 7071 16 7172 13 7273 11 7374 9 7475 7 7576 5 7677 4 7778 3
d4ce2a2530,1 15 102 17 203 17 304 16 405 16 506 15 607 15 708 14 809 9 911 2 1012 1
f0ba375ffe,1 7676 7678 100 7781 98 7883 97 7985 96 8087 95 8189 94 8290 94 8391 94 8492 94 8593 94 8695 93 8796 93 8897 93 8999 92 9101 91 9203 90 9305 89 9406 89 9508 88 9609 88 9710 88 9811 88 9912 88 10014 87 10115 87
55689d22ea,1 4948 4950 95 5049 1 5051 86 5141 4 5150 1 5152 86 5242 4 5250 2 5253 85 5343 2 5354 84 5455 66 5523 14 5556 76 5657 68 5758 61 5859 60 5960 60 6061 60 6162 56 6263 56 6364 56 6465 55 6566 53 6667 53 6768 53 6869 10 6885 29 6970 9 6985 29 7071 8 7087 15 7107 8 7173 4 7189 12 7210 6 7274 3 7291 2 7311 4 7375 1 7413 1
c2af313f48,1 46 102 47 203 47 304 47 405 47 506 48 607 48 708 48 809 49 910 49 1011 49 1112 49 1213 50 1314 50 1415 51 1516 51 1617 52 1718 52 1819 53 1920 53 2021 53 2122 53 2223 54 2324 54 2425 54 2526 54 2627 53 2728 53 2829 53 2930 53 3031 53 3132 54 3233 54 3334 54 3435 54 3536 55 3637 55 3738 55 3839 56 3940 56 4041 56 4142 56 4243 57 4344 57 4445 57 4546 58 4647 58 4748 58 4849 59 4950 59 5051 59 5152 60 5253 60 5354 61 5455 61 5556 62 5657 63 5758 63 5859 64 5960 65 6061 65 6162 66 6263 67 6364 68 6465 69 6566 69 6667 70 6768 71 6869 71 6970 72 7071 73 7172 73 7273 74 7374 75 7475 75 7576 76 7677 76 7778 76 7879 77 7980 77 8081 77 8182 77 8283 77 8384 78 8485 78 8586 78 8687 78 8788 79 8889 79 8990 79 9091 80 9192 80 9293 80 9394 80 9495 80 9596 80 9697 80 9798 80 9899 80 10000 80 10101 80
7cf980df36,
6fb522de93,1 5149 5152 96 5253 94 5354 91 5455 88 5556 85 5657 82 5758 79 5859 76 5960 73 6061 71 6162 68 6263 66 6364 65 6465 63 6566 62 6667 61 6768 59 6869 58 6970 56 7071 53 7172 50 7273 47 7374 45 7475 43 7576 42 7677 41 7778 40 7879 39 7980 39 8081 38 8182 36 8283 35 8384 33 8485 30 8586 27 8687 24 8788 21 8889 18 8990 15 9091 13 9192 10 9293 8
afc247387c,
f791482ed1,
152abce000,4240 3 4340 4 4440 5 4540 6 4640 7 4740 8 4840 9 4940 10 5040 11 5140 12 5239 14 5339 15 5439 16 5538 18 5637 20 5737 21 5836 23 5935 25 6035 26 6134 28 6233 30 6331 33 6430 35 6530 36 6629 38 6729 39 6828 41 6928 42 7028 43 7126 46 7224 49 7323 51 7423 52 7523 53 7622 55 7722 56 7822 57 7922 58 8022 59 8122 60 8222 61 8323 61 8423 62 8524 62 8625 62 8725 63 8826 63 8926 64 9027 64 9127 65 9228 65 9329 65 9429 66 9529 67 9630 67 9730 68 9831 68 9931 69 10032 69 10134 68
eb574eab0e,1 66 102 67 203 67 304 64 405 63 506 64 607 64 708 63 809 62 910 62 1011 62 1112 62 1213 62 1314 63 1415 65 1516 67 1617 68 1718 69 1819 70 1920 72 2021 73 2122 74 2223 74 2324 75 2425 76 2526 76 2627 76 2728 76 2829 76 2930 77 3031 77 3132 77 3233 77 3334 75 3435 75 3536 76 3637 76 3738 77 3839 81 3940 84 4041 86 4134 1 4140 1 4142 87 4234 4 4241 1 4243 89 4333 7 4341 2 4344 5858
7ae7a91efc,
f0c6966ef8,5266 2 5359 3 5365 4 5459 11 5557 15 5658 16 5758 18 5859 19 5960 20 6061 21 6162 22 6263 22 6364 23 6465 27 6566 29 6667 31 6768 32 6869 33 6970 36 7071 38 7172 39 7273 40 7374 40 7475 40 7576 40 7677 40 7778 40 7879 40 7980 40 8081 40 8182 40 8283 41 8384 41 8485 41 8586 42 8687 43 8788 43 8889 44 8990 45 9091 45 9192 47 9293 48 9394 49 9495 50 9596 51 9697 52 9798 52 9899 52 10000 52 10101 51
72fe314276,3534 1 3628 9 3724 14 3818 21 3909 31 4005 36 4104 38 4203 40 4302 42 4401 44 4501 45 4599 48 4697 51 4795 54 4893 57 4991 60 5089 63 5187 66 5286 68 5385 70 5483 73 5583 74 5682 76 5782 77 5883 77 5984 77 6085 77 6186 77 6287 77 6389 76 6490 76 6593 74 6699 69 6806 63 6922 48 7027 44 7131 41 7235 38 7339 35 7444 31 7547 29 7651 26 7755 23 7862 6
4c38a9702e,1 35 102 36 203 37 304 37 405 38 506 38 607 39 708 40 809 40 910 40 1011 40 1112 40 1213 40 1314 40 1415 40 1516 39 1617 39 1718 38 1819 38 1920 38 2021 38 2122 37 2223 37 2324 37 2425 37 2526 37 2627 37 2728 38 2829 38 2930 38 3031 38 3132 38 3233 37 3334 37 3435 37 3536 36 3637 35 3738 34 3839 32 3940 31 4041 30 4142 29 4243 28 4344 27 4445 27 4546 26 4647 25 4748 25 4849 24 4950 23 5051 21 5152 20 5253 19 5354 18 5455 17 5556 16 5657 15 5758 14 5859 13 5960 12 6061 12 6162 11 6263 11 6364 10 6465 9 6566 9 6667 8 6768 8 6869 7 6970 6 7072 2
6abab2e4a1,1 65 102 65 203 65 304 64 405 64 506 64 607 63 708 62 809 61 910 60 1011 59 1112 58 1213 58 1314 58 1415 57 1516 57 1617 56 1718 54 1819 53 1920 53 2021 52 2122 51 2223 51 2324 51 2425 50 2526 50 2627 49 2728 48 2829 46 2930 45 3031 43 3132 40 3233 35 3334 30 3435 27 3536 24 3637 23 3738 21 3839 19 3940 17 4041 16 4142 14 4243 11 4344 9 4447 3
5bbff609ed,1 5959 5963 98 6071 91 6177 86 6281 83 6384 81 6488 78 6594 73 6701 67 6815 54 6919 51 7022 49 7124 47 7225 44 7327 39 7428 38 7529 37 7630 36 7731 34 7831 34 7931 34 8032 33 8133 32 8235 31 8336 30 8438 29 8541 26 8646 22 8747 21 8849 19 8950 18 9051 17 9151 17 9252 17 9353 16 9454 16 9556 14 9658 12 9759 11 9859 11 9962 8 10060 11 10162 10
9256e2b7ba,
da90e6e56f,9 93 109 94 210 94 311 94 413 93 514 93 615 93 716 93 818 92 919 92 1020 92 1121 92 1222 92 1323 92 1424 92 1525 92 1626 92 1727 92 1827 93 1928 93 2029 93 2130 93 2231 93 2332 93 2433 93 2535 92 2636 92 2737 92 2838 92 2939 92 3041 91 3142 91 3243 91 3344 91 3445 91 3546 91 3647 91 3749 90 3850 90 3951 90 4052 90 4153 90 4254 90 4355 90 4456 90 4557 90 4658 90 4759 90 4860 90 4961 90 5062 90 5163 90 5264 90 5365 90 5466 90 5567 90 5668 90 5769 90 5870 90 5971 90 6072 90 6173 90 6274 90 6375 90 6476 90 6577 90 6679 89 6780 89 6881 89 6982 89 7083 89 7184 89 7286 88 7387 88 7488 88 7589 88 7690 88 7791 88 7892 88 7994 87 8095 87 8196 87 8297 87 8399 86 8500 86 8601 86 8702 86 8803 86 8904 86 9005 86 9106 86 9206 87 9307 87 9408 87 9510 86 9611 86 9712 86 9813 86 9914 86 10016 85 10117 85
e095c82f73,1 38 102 38 203 37 304 37 405 36 506 34 607 33 708 30 809 27 910 24 1011 21 1112 19 1213 15 1314 12 1415 8
a2e625f222,1 8787 8789 100 8891 99 8993 98 9095 97 9196 97 9297 97 9399 96 9500 96 9601 96 9702 96 9803 96 9904 96 10006 95 10108 94
2017a57511,
